Unnamed: 0,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,speaker
47.0,-406.9435,115.940346,-51.202335,17.790365,-15.676849,-1.3016287,-14.88014,-7.9952946,-9.588491,-13.2738905,-9.651432,-9.826864,-7.9564376,-13.433154,-2.720862,-10.687573,-8.9297905,-8.705836,-8.563253,-6.8693857,-10.357138,-7.7537093,-8.023625,-6.1278872,-7.50249,-4.6149993,-5.1742578,-5.6410065,-4.7677927,-2.9653254,-1.7094948,-5.09343,-3.6451356,-4.941614,-5.343783,-3.2461183,-3.165805,-3.6696224,-2.0682213,-1.7940099,0.0
48.0,-415.67734,116.16259,-53.12422,23.656618,-17.451357,-0.19563623,-12.461324,-4.000858,-9.076634,-11.553652,-8.619602,-10.566049,-6.7585907,-13.999526,-4.083812,-13.409885,-9.926746,-9.493923,-10.541192,-6.999817,-10.227347,-7.7834077,-8.229223,-5.8145394,-9.188671,-6.413689,-6.446287,-6.2447853,-4.353313,-5.167336,-3.1451173,-6.542832,-4.7117815,-3.9932373,-4.100304,-3.100257,-3.7378821,-5.3427424,-3.1122477,-1.8339515,0.0
49.0,-471.68317,129.48749,-70.082184,30.195652,-31.11905,8.634393,-19.562338,1.6367295,-11.363469,-10.820665,-9.434982,-11.964504,-7.6498365,-16.291502,-2.0235577,-12.587692,-7.498387,-11.02986,-8.220506,-8.160495,-11.443052,-6.499317,-9.022868,-5.7341948,-11.1303835,-7.7192674,-7.523424,-7.644789,-4.9299006,-4.7922926,-1.5654393,-4.427057,-2.3748348,-3.9616258,-3.9895403,-4.268342,-2.2484703,-4.132789,-2.6457534,-2.1152654,0.0
50.0,-455.77722,129.33272,-62.75797,29.03335,-25.37793,7.848389,-17.080357,1.494085,-10.446749,-10.284428,-7.3968472,-11.60739,-5.902429,-16.17203,-2.2792814,-12.38372,-7.6147027,-10.244301,-7.0986104,-7.571074,-10.549035,-6.251727,-9.979248,-4.9290395,-10.024757,-6.185021,-5.738507,-6.445487,-4.4614496,-4.3929424,-1.6936566,-3.7596834,-3.139534,-3.9039097,-2.8894947,-2.4166696,-2.1744475,-3.8440213,-2.00894,-1.9092956,0.0
51.0,-456.94864,125.75857,-66.81466,28.581282,-27.62702,7.621426,-18.21277,0.94413215,-11.874963,-11.446341,-9.053119,-11.945213,-6.6144333,-16.625175,-2.603346,-12.283662,-8.409679,-11.176072,-8.233024,-7.3646646,-10.379952,-6.299568,-8.575912,-6.5870476,-11.322585,-7.36888,-6.9131274,-6.624357,-5.0507765,-4.8974857,-1.7601317,-3.693133,-2.746216,-3.5752704,-3.6735916,-3.2624004,-1.7803315,-3.8674793,-1.7528634,-1.4333978,0.0
52.0,-439.2756,122.09384,-58.591457,25.018724,-23.962591,1.715488,-16.436422,-2.2166367,-9.872305,-11.898188,-8.9184675,-12.33835,-7.8604074,-16.018412,-2.6179833,-13.530539,-7.6506715,-10.583066,-9.237037,-6.505398,-10.385194,-5.077938,-7.3011,-4.566823,-9.217293,-6.303976,-7.4725947,-7.5911293,-5.4485183,-5.257728,-2.2612147,-3.1809819,-2.7521684,-3.4957814,-4.0298777,-3.6972985,-2.8454614,-3.7604268,-2.351344,-2.628549,0.0
53.0,-449.48785,125.25206,-64.31536,25.951975,-24.793375,5.0829606,-15.551424,-0.63825876,-8.816288,-9.491465,-7.448692,-11.898947,-6.330301,-15.024441,-2.724445,-12.488415,-8.976257,-8.693472,-7.321727,-7.9561014,-10.01407,-7.2371883,-9.5775795,-5.8693905,-10.6816025,-6.0980988,-5.893394,-5.1058555,-3.3321083,-4.671023,-2.331558,-4.985496,-3.6599493,-2.5166311,-2.7000172,-3.0982866,-2.1104598,-4.8271813,-2.6369865,-1.8728812,0.0
54.0,-436.7146,121.5989,-59.56072,23.412785,-22.247133,2.6739824,-13.311417,-3.348429,-8.989317,-10.714414,-8.97888,-13.532226,-5.6976395,-14.421752,-4.960668,-11.931632,-10.162502,-8.769647,-9.481337,-8.704878,-9.755103,-8.402702,-8.607773,-6.5608196,-10.143677,-5.9479966,-6.9824195,-5.2154975,-3.481192,-4.7133512,-2.9297593,-4.796349,-3.5106423,-4.2799873,-3.3667715,-2.8465242,-3.1181142,-3.603794,-1.0116752,-1.1149768,0.0
55.0,-437.3626,121.07136,-58.029747,20.615198,-21.938559,1.6110847,-12.401309,-4.8794146,-7.4762387,-11.2844305,-8.679519,-12.314143,-7.0887375,-12.84388,-3.7816365,-11.270469,-8.702408,-6.789678,-8.06479,-7.0765963,-9.298861,-8.302692,-8.9718075,-6.877697,-8.789596,-6.517105,-6.836109,-4.100291,-4.851019,-5.957716,-2.514258,-3.7911885,-1.1931607,-2.458171,-3.3884718,-3.1657076,-2.3871803,-2.98234,-1.2837727,-1.1642956,0.0
56.0,-443.85367,124.39909,-60.855015,24.067097,-23.488583,2.8860354,-12.470001,-2.147885,-8.343065,-10.143958,-9.250151,-11.872763,-6.6763153,-15.649893,-4.145477,-11.6723385,-7.325487,-7.813858,-7.389251,-7.909941,-9.680559,-7.5092463,-8.758417,-5.841147,-10.319007,-6.380069,-6.7892714,-4.613233,-4.672169,-4.792889,-2.3280168,-4.442885,-2.7542932,-2.9011717,-2.1103213,-3.3815012,-2.8951254,-3.8287773,-2.1282692,-1.5229245,0.0
57.0,-440.71783,121.03987,-61.289093,21.246132,-23.315321,1.0884066,-13.605208,-3.4914527,-8.478777,-10.100749,-8.427711,-11.923092,-6.499449,-14.351143,-3.9578125,-10.6398325,-8.573493,-8.274216,-8.003963,-8.009502,-9.588501,-7.1559873,-8.055505,-6.3731465,-10.1006975,-6.7317386,-6.9090624,-4.853399,-3.637069,-3.9678252,-1.2930162,-3.4214582,-3.3016024,-3.5237691,-2.833884,-3.2892005,-2.6673625,-3.145951,-1.1763054,-1.1623911,0.0
58.0,-430.4991,115.20212,-55.49636,18.777925,-20.109367,-0.04570923,-13.292475,-4.774009,-8.193474,-10.366848,-8.439888,-11.847679,-6.69743,-14.023575,-4.9027805,-11.108241,-8.41793,-7.399742,-6.967141,-6.550357,-9.927839,-7.016085,-8.723362,-6.7549415,-9.098562,-6.208146,-5.864717,-5.298118,-3.8305984,-4.5783505,-2.8445773,-4.8973784,-3.666302,-3.2009223,-3.4439428,-3.6752777,-2.750031,-3.098137,-1.4670067,-1.3068179,0.0
59.0,-432.968,117.09648,-62.198475,25.017635,-25.70766,2.6482973,-14.158773,-2.774981,-8.628532,-12.266864,-8.941793,-11.258788,-8.529889,-13.095948,-4.341732,-11.496051,-7.974724,-11.268353,-7.813498,-7.959746,-10.867106,-7.6547003,-9.484671,-7.1989994,-9.867494,-5.819213,-4.653599,-4.54611,-4.582384,-4.50338,-3.0770745,-4.1690917,-2.2593112,-2.3009863,-2.5614026,-4.164109,-2.038593,-2.8253489,-1.4351294,-0.844596,0.0
60.0,-419.44495,115.23329,-54.99409,26.351582,-20.71416,2.3150258,-14.994044,-2.8573878,-9.627837,-10.70371,-8.08101,-10.93335,-7.395785,-14.577068,-3.081666,-12.5316105,-8.36352,-8.988403,-7.6085863,-7.1366653,-10.300042,-8.290258,-9.526363,-7.0822678,-11.559884,-6.892028,-5.6988196,-3.600339,-2.322466,-3.670314,-2.0320377,-3.6291144,-2.2955642,-1.8626533,-3.0714016,-3.9388645,-2.4488728,-4.3544254,-2.4012864,-0.7943366,0.0
61.0,-438.71777,119.49842,-59.01126,25.72734,-23.027216,6.240783,-17.480747,1.78894,-10.28324,-10.280313,-8.354872,-10.868851,-5.763019,-14.832014,-1.7217598,-13.315494,-7.236477,-9.051844,-7.0574636,-6.732728,-10.131897,-6.974128,-9.369805,-5.838619,-10.937787,-6.1025743,-5.798519,-5.74465,-3.936611,-4.461716,-1.6531907,-3.9370468,-2.9208114,-2.955701,-3.7572188,-3.9066105,-2.3912978,-3.1049995,-1.0865103,-1.5467135,0.0
62.0,-417.2575,116.12557,-57.256527,22.475363,-22.219841,-2.8854902,-16.275385,-3.7014072,-8.99527,-10.122427,-6.853473,-10.974518,-7.926718,-16.674967,-3.691424,-14.419877,-8.805211,-7.699567,-8.154909,-5.3886404,-7.7820644,-4.8133516,-9.068763,-4.973776,-10.096243,-6.429077,-4.824026,-7.2966557,-4.3817487,-4.873912,-3.5276494,-4.9616594,-3.2464142,-2.1754293,-3.4070356,-2.6640968,-1.784189,-3.0187423,-1.3229736,-0.92263925,0.0
63.0,-416.95898,115.781395,-50.50963,17.94889,-19.709988,3.6386893,-13.956189,-3.150895,-9.922902,-10.305676,-8.925701,-14.851284,-7.0601864,-14.818449,-5.5653377,-8.960276,-9.157008,-9.28577,-5.8293514,-7.428806,-11.17218,-7.7090054,-9.266889,-7.7066154,-10.498502,-5.6889524,-6.40065,-4.7264357,-2.5131478,-3.9444964,-3.3962092,-6.0862064,-4.7118087,-5.4725757,-2.31527,-3.7757204,-2.450877,-1.767024,-1.6172222,-0.5387071,0.0
64.0,-421.20306,124.53133,-54.617928,24.191244,-25.499619,4.466069,-15.956742,-2.5086513,-8.822365,-6.8384376,-9.039597,-12.719494,-8.667668,-15.873967,-4.376395,-11.951582,-8.246648,-10.152852,-7.932572,-8.455292,-11.407238,-9.636085,-10.258913,-8.178229,-11.538439,-4.4353714,-6.66515,-5.0881414,-1.293211,-4.19297,-2.9287765,-5.478493,-5.596578,-5.3456836,-2.9409404,-3.6625628,-2.120712,-2.8056319,-1.9765661,-1.9654269,0.0
65.0,-420.0227,117.20013,-54.874836,20.574705,-22.798044,2.6464913,-15.930431,-3.9510493,-8.773612,-9.1989975,-9.028356,-12.560074,-6.898414,-16.737127,-3.572638,-10.72256,-7.363588,-9.071568,-8.314609,-7.6325006,-11.163162,-8.211234,-10.642989,-7.8620925,-10.772023,-5.669622,-7.6052217,-7.058885,-2.8468602,-5.0198317,-4.1752086,-5.2048755,-4.53229,-3.6484454,-2.005968,-2.8630347,-2.124548,-1.4974718,-1.5849714,-3.2330725,0.0
66.0,-415.822,120.79261,-51.056828,19.942862,-21.327675,2.9557874,-15.995489,-3.4644659,-10.02756,-7.272414,-8.329263,-12.178625,-8.585318,-14.859879,-4.4906316,-11.802094,-8.049146,-9.733976,-7.698846,-6.3731613,-8.675755,-7.6231875,-7.8946447,-5.9271765,-9.654278,-5.5358577,-7.2906117,-5.5412626,-3.1873763,-5.2286243,-3.7548778,-5.881238,-4.1796513,-3.407458,-2.5741906,-3.8860092,-3.1550071,-2.0741858,-0.65729177,-2.1297197,0.0
67.0,-437.2479,128.58218,-54.19443,25.604242,-24.464857,5.7103567,-16.896782,-1.8957154,-12.190626,-9.627091,-8.095711,-12.538988,-7.2268634,-15.335689,-3.508279,-13.811403,-7.7431216,-11.10598,-8.608481,-8.256361,-11.868959,-7.464963,-9.406239,-5.1642184,-10.440783,-6.802001,-7.2534337,-8.608157,-5.289229,-4.5523825,-4.5384135,-5.64663,-3.6887696,-5.0387216,-2.5355206,-2.6216385,-2.3430943,-2.8244655,-1.9523063,-1.9198538,0.0
68.0,-410.1026,117.686935,-51.239872,18.388271,-22.458231,2.242604,-14.80388,-4.8990216,-9.271265,-9.339839,-8.895614,-15.138458,-8.435932,-14.16975,-5.653503,-10.1944475,-8.137161,-10.116667,-6.56688,-6.543748,-10.575437,-8.156663,-9.798599,-6.6198354,-11.008312,-4.9610057,-7.07503,-7.9327993,-2.36815,-5.58345,-4.3143997,-5.72565,-3.9469736,-3.916437,-2.61958,-3.3137093,-3.8037412,-1.9466814,-1.7058034,-1.9119431,0.0
69.0,-400.08688,123.40592,-49.12585,22.452202,-23.275503,1.290215,-17.142141,-8.142667,-9.528597,-12.771331,-9.599386,-16.973625,-11.970014,-12.483547,-5.9369893,-13.078217,-7.3502684,-11.070156,-7.768199,-6.386741,-9.8788395,-6.0346127,-6.5456414,-4.0309215,-9.35161,-6.8987837,-8.907379,-7.125085,-3.856429,-5.245843,-3.5693083,-4.2757654,-2.4351947,-1.9842238,-1.9163517,-4.3719444,-4.0081186,-1.1880794,0.579349,-2.4019537,0.0
70.0,-441.60315,123.663704,-62.00535,22.0378,-26.628426,6.0479746,-13.430539,-2.7291155,-9.828257,-7.2101927,-9.65255,-14.522037,-7.2125535,-13.82465,-4.069553,-10.529785,-9.128771,-11.759856,-5.6051044,-5.976616,-11.1546335,-9.400523,-11.307061,-6.3900604,-10.343031,-4.816641,-6.6284103,-6.0400467,-2.5374718,-6.326567,-3.8265114,-5.4936366,-4.856183,-4.948756,-3.0416908,-4.792862,-3.5466328,-2.4669335,-1.7776703,-3.690455,0.0
71.0,-454.55655,128.30565,-62.33856,25.604774,-26.123932,6.1859336,-16.456913,-0.2365164,-10.729046,-9.39498,-10.224294,-14.591016,-7.5580173,-15.463423,-5.3242383,-11.187542,-8.432361,-11.057339,-7.285169,-8.471313,-10.751504,-8.993067,-9.85094,-6.6479535,-10.989479,-5.1111054,-7.832357,-7.628219,-3.1333632,-5.4521036,-4.7055807,-6.2656975,-4.502489,-4.609742,-2.9450307,-4.1276693,-2.6521416,-1.1919326,-0.26458716,-1.702561,0.0
72.0,-453.54245,129.0076,-62.994373,26.542053,-27.457012,9.2571125,-16.495026,-0.55645823,-10.773438,-7.5002584,-9.382221,-13.480934,-6.831264,-15.270514,-4.7848897,-11.765065,-7.1173854,-9.712722,-6.267095,-7.3960514,-10.243527,-10.087073,-9.898122,-5.326201,-9.76118,-4.429973,-6.813279,-6.3036118,-4.493985,-5.935061,-3.6962228,-5.125299,-2.990282,-3.7096727,-2.227065,-3.2967825,-2.086031,-1.5298831,-1.0007465,-3.286905,0.0
73.0,-524.7034,131.78488,-66.371346,25.293894,-26.05288,8.045817,-16.664965,-2.3192813,-9.297854,-8.198321,-8.968113,-15.675481,-6.2141867,-13.702453,-4.90228,-10.669901,-8.644204,-10.0153475,-8.324041,-8.189901,-9.049303,-9.835887,-9.737392,-6.2440505,-11.16489,-5.8146486,-7.8202705,-5.6646924,-2.601699,-4.50767,-3.120697,-5.3763156,-4.7827053,-5.13624,-1.9898529,-3.3888092,-2.7668777,-2.3940353,-0.9744705,-1.9765526,0.0
74.0,-459.0187,128.79507,-65.085335,26.245419,-29.631886,7.473905,-17.684454,-1.8095508,-11.242594,-6.2501183,-10.838949,-13.730572,-6.9078526,-13.066861,-5.591022,-10.765429,-6.941765,-10.501204,-7.617415,-7.246735,-7.8064756,-9.089797,-7.763897,-5.7817802,-9.872472,-4.44831,-7.0697827,-4.4757657,-1.4528614,-4.3133273,-3.4710376,-5.789014,-4.096196,-4.5874014,-1.1779606,-3.8066177,-3.2744858,-2.7721243,-1.5149562,-1.9592571,0.0
75.0,-456.95514,130.00562,-64.016785,27.278637,-29.066315,7.8675847,-16.219412,-4.2787905,-10.231501,-7.819195,-8.994687,-14.858049,-6.5292478,-14.108179,-5.727716,-11.423019,-9.014331,-11.426562,-8.064773,-6.967779,-8.965801,-9.742279,-9.09829,-6.3556256,-9.463643,-4.2981715,-8.317594,-5.219085,-2.8656297,-5.2031355,-4.2835503,-5.6155734,-3.529991,-4.7110744,-0.5086809,-2.4685638,-2.6208303,-2.816532,-1.5266825,-0.9939823,0.0
76.0,-449.741,128.9004,-60.784668,23.357094,-25.005394,6.760404,-13.713238,-3.4882753,-7.402153,-9.034736,-9.049247,-14.369619,-5.5363073,-12.8986025,-5.4509025,-10.718657,-7.6440177,-10.176074,-8.681445,-6.977386,-10.313938,-9.751882,-9.194937,-6.978375,-9.045716,-3.5614252,-7.133817,-4.3028264,-3.108105,-4.60043,-3.2606325,-5.9456873,-3.794889,-4.6790504,-1.1206719,-3.5481079,-2.66978,-1.1862553,-1.5706913,-2.1597764,0.0
77.0,-433.94012,125.487495,-54.0036,25.193455,-20.581364,0.6020876,-12.996427,-7.3965597,-9.567315,-9.867143,-11.855763,-15.230599,-8.004257,-13.735098,-4.807541,-10.263519,-8.213538,-9.286446,-8.347847,-7.6950035,-8.317443,-9.807253,-9.145948,-6.198458,-11.024835,-4.205468,-6.9898562,-4.80902,-1.6319335,-3.5541391,-3.2834363,-5.819091,-4.698225,-6.0396953,-3.317158,-3.4007397,-3.6614802,-3.2906117,-0.9063562,-0.64028054,0.0
78.0,-446.7084,122.229645,-60.126503,27.159475,-29.862492,8.162945,-18.736883,-3.2943563,-10.056447,-7.91582,-10.598867,-14.197844,-8.500437,-14.71296,-6.0152926,-11.637761,-7.78172,-10.466139,-7.675901,-7.554397,-8.217539,-9.635671,-8.869144,-5.80669,-9.977535,-4.517282,-6.2375374,-5.0073953,-3.7554836,-5.0417867,-4.434248,-7.7306027,-4.570075,-4.5857544,-1.9744366,-2.8410199,-1.618131,-1.4309138,-0.38033184,-0.6872645,0.0
79.0,-460.37283,131.69841,-68.13762,27.066761,-29.697037,9.404817,-17.050304,-2.2397625,-8.742625,-7.837505,-9.602493,-13.063391,-7.4007926,-13.685842,-3.8915303,-10.878896,-7.697433,-10.356931,-7.5007915,-8.006414,-9.732069,-9.121038,-7.4199624,-5.344808,-9.883243,-2.8089678,-7.093089,-4.517433,-1.0454944,-3.4099495,-2.064102,-5.5539427,-4.1823263,-4.807315,-0.74477404,-2.9652734,-1.5868518,-2.2917933,-1.1579331,-0.47251704,0.0
80.0,-441.12003,128.96736,-70.15099,30.440384,-29.957447,4.289625,-16.56525,-4.5347695,-5.273202,-9.042252,-7.9852138,-14.449277,-7.33744,-12.920484,-5.698692,-12.693685,-8.298735,-10.096318,-7.5592856,-6.0179906,-8.761459,-9.047925,-8.398468,-5.9145803,-10.330127,-4.412712,-8.371685,-5.0202236,-1.1849562,-4.6063046,-3.744132,-4.963316,-3.541902,-5.6360846,-3.6028109,-3.4425695,-2.0707505,-2.2600653,-2.4292428,-1.9625467,0.0
81.0,-460.73154,129.42308,-67.07156,26.519276,-29.426828,9.652814,-17.157824,-0.49976313,-9.625894,-9.294653,-9.677619,-14.399253,-6.038424,-14.363907,-4.4020047,-12.322807,-8.993724,-10.704415,-7.756959,-7.4255896,-10.760458,-9.00262,-9.565095,-8.178332,-11.229423,-5.8789177,-8.401356,-6.7581425,-2.9747152,-3.9755666,-2.6782143,-5.504203,-3.890441,-4.420671,-2.3048215,-3.6993876,-2.8323083,-1.5647511,-1.6555774,-1.7204409,0.0
82.0,-422.1768,120.61604,-53.279724,19.779976,-22.38235,3.4458952,-15.59923,-3.889973,-10.140905,-11.953084,-7.5337605,-12.43548,-5.6047363,-13.344994,-4.696644,-9.92712,-9.571258,-9.523833,-6.775656,-6.531505,-7.8412385,-6.413114,-8.198554,-6.5927095,-10.818218,-5.578352,-8.104325,-6.6207023,-3.3047414,-4.619699,-3.064838,-5.938392,-3.883886,-3.1523814,-1.2938423,-2.3323867,-2.3376763,-2.3957443,-1.9503596,-1.9108628,0.0
83.0,-441.34634,127.51507,-57.921116,22.725174,-19.487139,4.2626495,-14.164983,-3.0068352,-8.7331505,-9.756513,-10.139647,-13.16091,-8.095551,-14.139695,-3.8109872,-11.718086,-9.091285,-10.265954,-7.3231115,-7.6928473,-11.018775,-8.672974,-9.665887,-6.8602834,-9.05711,-4.50799,-6.510297,-5.302986,-2.7307599,-4.423116,-3.8585684,-5.808026,-3.9645948,-3.6978116,-2.359173,-2.9172568,-3.1063364,-3.402166,-2.2320633,-2.3003273,0.0
84.0,-379.20996,92.61142,-34.87761,6.440399,-10.919637,-0.8990488,-14.014284,-8.301564,-3.702917,-3.4358163,-4.5823627,-8.18193,-5.2796946,-13.384199,-5.178659,-9.153323,-14.942547,-9.037793,-6.671644,-7.940669,-4.85312,-5.5463386,-9.342704,-4.8336945,-7.016943,-7.6492248,-5.5211816,-2.604626,-3.3470216,-5.6487026,-4.559766,-3.5279539,-2.150132,-4.874644,-3.739541,-2.8233507,-2.3705683,-1.4229672,-0.33579817,0.28844875,1.0
85.0,-374.24246,97.26069,-40.00228,6.707094,-10.793764,-0.11244436,-12.585389,-6.676065,-3.290774,-4.632884,-5.469303,-10.80424,-4.173992,-12.598654,-6.827693,-7.078848,-15.418726,-9.055231,-7.3027186,-10.653693,-5.2590833,-7.64412,-10.57788,-4.754504,-8.397452,-8.248965,-5.2943354,-3.28398,-4.2194357,-6.185891,-4.6724944,-5.0049853,-4.265749,-4.412999,-2.4012544,-1.656615,-2.209498,-2.5723267,-1.2219071,-1.0302812,1.0
86.0,-401.39664,101.401924,-36.839153,3.1348054,-10.219885,-0.40635142,-12.008632,-6.7995343,-4.475471,-4.1830726,-6.154981,-10.307206,-7.275117,-13.520106,-5.6036167,-8.482004,-12.9809885,-9.429219,-7.2299633,-9.663127,-6.8337936,-6.2674575,-9.716841,-4.5186796,-7.976568,-7.8764386,-4.6165257,-2.707179,-3.4247868,-6.080758,-4.556416,-3.917404,-3.3761203,-4.212779,-2.107719,-1.8929412,-2.5185442,-2.9045296,-1.3459821,-0.6025773,1.0
87.0,-379.39365,104.97853,-45.03302,10.59742,-16.812315,1.3052528,-16.04169,-8.160593,-5.9943304,-5.4345655,-5.3923125,-12.951838,-5.578767,-15.359448,-6.4064565,-9.80608,-16.419712,-10.235406,-7.3126874,-10.355354,-6.526374,-5.399584,-10.706223,-4.775221,-8.629147,-7.767181,-4.9274235,-2.7783337,-2.2621071,-6.3447266,-3.9254673,-3.6782434,-4.32,-5.473468,-3.157342,-2.6327238,-2.943642,-2.8265293,-1.157588,-0.000396905,1.0
88.0,-422.10547,108.6012,-44.02946,5.6844006,-10.732481,-0.12447298,-13.684756,-6.8986683,-5.5000105,-5.2995334,-5.6917887,-9.843489,-4.9273424,-14.19532,-6.0780835,-7.487742,-14.759197,-10.769928,-7.0655937,-9.724258,-6.8268423,-6.5373263,-10.51322,-4.7025523,-7.5713253,-8.028177,-5.4618077,-2.693454,-3.575929,-6.436627,-4.360837,-4.5506763,-4.0978913,-5.4657674,-2.9658308,-1.8892723,-2.8573215,-3.5208077,-1.719293,-0.44079828,1.0
89.0,-398.79507,99.85073,-41.648815,8.375662,-10.759176,0.43042216,-13.037114,-7.056982,-4.7174783,-5.156714,-5.871966,-10.300326,-5.1815186,-14.452313,-5.282808,-6.9907584,-14.610579,-10.263778,-6.131461,-8.775778,-7.900478,-5.275029,-9.313603,-5.546312,-5.962611,-7.7569647,-5.7656775,-1.7106328,-3.154481,-6.8262973,-5.042274,-4.1187453,-4.2666802,-4.88615,-2.795416,-2.409016,-2.2624602,-3.1659608,-1.4238085,-0.91935575,1.0
90.0,-398.339,112.60203,-46.701088,12.710773,-15.244939,0.2606206,-15.46084,-5.8554564,-6.848699,-6.0816236,-7.0099864,-12.369765,-3.9693346,-17.165287,-5.1674986,-8.771161,-15.951335,-10.913407,-8.406368,-10.270111,-7.9617987,-5.3041224,-11.349672,-5.074851,-7.8537617,-9.0207815,-6.0152617,-3.8994284,-3.0208774,-6.36228,-5.5787897,-4.6633883,-4.4101133,-5.521048,-2.3599076,-3.1475937,-3.4093149,-2.8380117,-1.6063765,-0.43689024,1.0
91.0,-400.24872,103.733444,-39.904144,6.162992,-11.759301,0.8133883,-14.434475,-5.004275,-5.482698,-4.6086445,-5.433145,-10.430883,-5.44852,-15.924696,-5.677006,-6.54973,-15.841357,-9.525233,-5.4145837,-10.554014,-7.25155,-6.5521684,-10.660268,-5.4406786,-7.6897426,-8.094693,-5.406131,-2.5162494,-4.079958,-5.653452,-4.2384343,-5.2550545,-4.209878,-6.130181,-3.9059782,-2.7807314,-2.6386347,-3.3430185,-1.6868556,-1.1423492,1.0
92.0,-393.15042,100.39967,-40.85636,6.1510916,-10.148806,-0.74429864,-14.9785,-5.538774,-4.2036195,-4.3263493,-5.5391297,-11.579295,-5.12983,-15.259125,-5.467627,-6.6326237,-15.229101,-9.9213505,-7.02954,-9.636182,-6.9381065,-5.3461146,-9.901699,-5.247275,-7.239298,-8.90111,-6.12905,-3.434891,-3.701581,-6.3787193,-4.453176,-3.7245622,-4.3964925,-5.2406406,-3.0768356,-2.6535313,-2.4737554,-2.822489,-1.6187317,-0.34652212,1.0
94.0,-415.04663,110.71074,-45.94891,6.181654,-10.342022,-0.79809403,-14.540042,-6.1945624,-5.528961,-5.8836417,-6.36941,-11.36241,-5.7159257,-15.421934,-4.4040084,-7.9553375,-16.12546,-10.463722,-8.096113,-9.158331,-7.3844814,-5.871383,-9.953044,-5.800235,-7.56072,-7.7359056,-4.9373045,-3.9498508,-3.186284,-5.2829723,-4.5686173,-3.5584886,-3.8012161,-5.3389406,-3.6497378,-3.4021795,-3.1642714,-3.1623254,-1.2933427,0.6377541,1.0
